"subject" "activity" "average" "variable"
29 "STANDING" -0.995533113076923 "Time__Gyroscope_Jerk__Y_SD"
29 "STANDING" -0.990685705384615 "Time__Gyroscope_Jerk__Z_SD"
29 "STANDING" -0.992144698923077 "Time__Gyroscope_Jerk_Magnitude__Mean"
29 "STANDING" -0.991453632153846 "Time__Gyroscope_Jerk_Magnitude__SD"
29 "STANDING" 0.277965065846154 "Time_Body_Accelerometer___X_Mean"
29 "STANDING" -0.0172605869061538 "Time_Body_Accelerometer___Y_Mean"
29 "STANDING" -0.108659067476923 "Time_Body_Accelerometer___Z_Mean"
29 "STANDING" -0.996068635384615 "Time_Body_Accelerometer___X_SD"
29 "STANDING" -0.969295721076923 "Time_Body_Accelerometer___Y_SD"
29 "STANDING" -0.980207488923077 "Time_Body_Accelerometer___Z_SD"
29 "STANDING" -0.984745318923077 "Time_Body_Accelerometer__Magnitude__Mean"
29 "STANDING" -0.981745712923077 "Time_Body_Accelerometer__Magnitude__SD"
29 "STANDING" 0.0753052530307692 "Time_Body_Accelerometer_Jerk__X_Mean"
29 "STANDING" 0.0115104978664615 "Time_Body_Accelerometer_Jerk__Y_Mean"
29 "STANDING" 0.000332894985246154 "Time_Body_Accelerometer_Jerk__Z_Mean"
29 "STANDING" -0.993652820615385 "Time_Body_Accelerometer_Jerk__X_SD"
29 "STANDING" -0.983338157846154 "Time_Body_Accelerometer_Jerk__Y_SD"
29 "STANDING" -0.990593859692308 "Time_Body_Accelerometer_Jerk__Z_SD"
29 "STANDING" -0.990785419538461 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "STANDING" -0.990495689538462 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
29 "STANDING" 0.974508732 "Time_Gravity_Accelerometer___X_Mean"
29 "STANDING" -0.05848715356 "Time_Gravity_Accelerometer___Y_Mean"
29 "STANDING" 0.0316145849747692 "Time_Gravity_Accelerometer___Z_Mean"
29 "STANDING" -0.996764227384615 "Time_Gravity_Accelerometer___X_SD"
29 "STANDING" -0.985134032307692 "Time_Gravity_Accelerometer___Y_SD"
29 "STANDING" -0.984464543538461 "Time_Gravity_Accelerometer___Z_SD"
29 "STANDING" -0.984745318923077 "Time_Gravity_Accelerometer__Magnitude__Mean"
29 "STANDING" -0.981745712923077 "Time_Gravity_Accelerometer__Magnitude__SD"
29 "STANDING" -0.974485449538462 "Freq__Gyroscope___X_Mean"
29 "STANDING" -0.991586674 "Freq__Gyroscope___Y_Mean"
29 "STANDING" -0.983654714461539 "Freq__Gyroscope___Z_Mean"
29 "STANDING" -0.979162564923077 "Freq__Gyroscope___X_SD"
29 "STANDING" -0.989643721230769 "Freq__Gyroscope___Y_SD"
29 "STANDING" -0.984714226461538 "Freq__Gyroscope___Z_SD"
29 "STANDING" -0.980879722923077 "Freq__Gyroscope__Magnitude__Mean"
29 "STANDING" -0.975938728769231 "Freq__Gyroscope__Magnitude__SD"
29 "STANDING" -0.991672052 "Freq__Gyroscope_Jerk_Magnitude__Mean"
29 "STANDING" -0.991516778307692 "Freq__Gyroscope_Jerk_Magnitude__SD"
29 "STANDING" -0.995024039692308 "Freq_Body_Accelerometer___X_Mean"
29 "STANDING" -0.973345770461538 "Freq_Body_Accelerometer___Y_Mean"
29 "STANDING" -0.984096024769231 "Freq_Body_Accelerometer___Z_Mean"
29 "STANDING" -0.996604570307692 "Freq_Body_Accelerometer___X_SD"
29 "STANDING" -0.968278553076923 "Freq_Body_Accelerometer___Y_SD"
29 "STANDING" -0.978802973692308 "Freq_Body_Accelerometer___Z_SD"
29 "STANDING" -0.984548094769231 "Freq_Body_Accelerometer__Magnitude__Mean"
29 "STANDING" -0.982247716 "Freq_Body_Accelerometer__Magnitude__SD"
29 "STANDING" -0.993736906 "Freq_Body_Accelerometer_Jerk__X_Mean"
29 "STANDING" -0.983194980615385 "Freq_Body_Accelerometer_Jerk__Y_Mean"
29 "STANDING" -0.988541579384615 "Freq_Body_Accelerometer_Jerk__Z_Mean"
29 "STANDING" -0.994123423538462 "Freq_Body_Accelerometer_Jerk__X_SD"
29 "STANDING" -0.984782782307692 "Freq_Body_Accelerometer_Jerk__Y_SD"
29 "STANDING" -0.991316374615385 "Freq_Body_Accelerometer_Jerk__Z_SD"
29 "STANDING" -0.989793892615385 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "STANDING" -0.990327934615384 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING" -0.00795668167188679 "Time__Gyroscope___X_Mean"
29 "WALKING" -0.081960153154717 "Time__Gyroscope___Y_Mean"
29 "WALKING" 0.0856852236188679 "Time__Gyroscope___Z_Mean"
29 "WALKING" -0.598868670943396 "Time__Gyroscope___X_SD"
29 "WALKING" -0.181802636566038 "Time__Gyroscope___Y_SD"
29 "WALKING" -0.430232441132075 "Time__Gyroscope___Z_SD"
29 "WALKING" -0.28057326754717 "Time__Gyroscope__Magnitude__Mean"
29 "WALKING" -0.358814096603774 "Time__Gyroscope__Magnitude__SD"
29 "WALKING" -0.10688830318283 "Time__Gyroscope_Jerk__X_Mean"
29 "WALKING" -0.0479898124113208 "Time__Gyroscope_Jerk__Y_Mean"
29 "WALKING" -0.0392368986679245 "Time__Gyroscope_Jerk__Z_Mean"
29 "WALKING" -0.395909621509434 "Time__Gyroscope_Jerk__X_SD"
29 "WALKING" -0.587944298490566 "Time__Gyroscope_Jerk__Y_SD"
29 "WALKING" -0.504130088679245 "Time__Gyroscope_Jerk__Z_SD"
29 "WALKING" -0.506242118113208 "Time__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING" -0.612222937169811 "Time__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING" 0.271999916792453 "Time_Body_Accelerometer___X_Mean"
29 "WALKING" -0.0162915600588679 "Time_Body_Accelerometer___Y_Mean"
29 "WALKING" -0.106632427301887 "Time_Body_Accelerometer___Z_Mean"
29 "WALKING" -0.174337940226415 "Time_Body_Accelerometer___X_SD"
29 "WALKING" -0.0917540612869811 "Time_Body_Accelerometer___Y_SD"
29 "WALKING" -0.242828038264151 "Time_Body_Accelerometer___Z_SD"
29 "WALKING" -0.0955213393716981 "Time_Body_Accelerometer__Magnitude__Mean"
29 "WALKING" -0.262695063584906 "Time_Body_Accelerometer__Magnitude__SD"
29 "WALKING" 0.0853743348528302 "Time_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING" 0.0223870454150943 "Time_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING" 0.00941547304716981 "Time_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING" -0.22143354279434 "Time_Body_Accelerometer_Jerk__X_SD"
29 "WALKING" -0.087174644469434 "Time_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING" -0.461758009811321 "Time_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING" -0.240231677415094 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING" -0.133036273622642 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING" 0.96237438509434 "Time_Gravity_Accelerometer___X_Mean"
29 "WALKING" -0.127318078679245 "Time_Gravity_Accelerometer___Y_Mean"
29 "WALKING" 0.0955792142264151 "Time_Gravity_Accelerometer___Z_Mean"
29 "WALKING" -0.978253538867925 "Time_Gravity_Accelerometer___X_SD"
29 "WALKING" -0.975272848113207 "Time_Gravity_Accelerometer___Y_SD"
29 "WALKING" -0.945981437169811 "Time_Gravity_Accelerometer___Z_SD"
29 "WALKING" -0.0955213393716981 "Time_Gravity_Accelerometer__Magnitude__Mean"
29 "WALKING" -0.262695063584906 "Time_Gravity_Accelerometer__Magnitude__SD"
29 "WALKING" -0.431490048490566 "Freq__Gyroscope___X_Mean"
29 "WALKING" -0.362232316226415 "Freq__Gyroscope___Y_Mean"
29 "WALKING" -0.397277495471698 "Freq__Gyroscope___Z_Mean"
29 "WALKING" -0.654313559056604 "Freq__Gyroscope___X_SD"
29 "WALKING" -0.0941359695075472 "Freq__Gyroscope___Y_SD"
29 "WALKING" -0.494117483018868 "Freq__Gyroscope___Z_SD"
29 "WALKING" -0.416817853396226 "Freq__Gyroscope__Magnitude__Mean"
29 "WALKING" -0.429156830566038 "Freq__Gyroscope__Magnitude__SD"
29 "WALKING" -0.628501115849057 "Freq__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING" -0.618667722641509 "Freq__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING" -0.135819505761321 "Freq_Body_Accelerometer___X_Mean"
29 "WALKING" -0.0349642325433962 "Freq_Body_Accelerometer___Y_Mean"
29 "WALKING" -0.279734839433962 "Freq_Body_Accelerometer___Z_Mean"
29 "WALKING" -0.190355976849057 "Freq_Body_Accelerometer___X_SD"
29 "WALKING" -0.182068539584906 "Freq_Body_Accelerometer___Y_SD"
29 "WALKING" -0.283348100981132 "Freq_Body_Accelerometer___Z_SD"
29 "WALKING" -0.235683305566038 "Freq_Body_Accelerometer__Magnitude__Mean"
29 "WALKING" -0.393257505471698 "Freq_Body_Accelerometer__Magnitude__SD"
29 "WALKING" -0.210469887150943 "Freq_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING" -0.0880213408433962 "Freq_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING" -0.394877826981132 "Freq_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING" -0.307336669773585 "Freq_Body_Accelerometer_Jerk__X_SD"
29 "WALKING" -0.155020660771698 "Freq_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING" -0.529034897169811 "Freq_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING" -0.108978206490566 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING" -0.169506499226415 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING_DOWNSTAIRS" -0.0374126070957292 "Time__Gyroscope___X_Mean"
29 "WALKING_DOWNSTAIRS" -0.0851045889895833 "Time__Gyroscope___Y_Mean"
29 "WALKING_DOWNSTAIRS" 0.0822244074666667 "Time__Gyroscope___Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.282077257508333 "Time__Gyroscope___X_SD"
29 "WALKING_DOWNSTAIRS" -0.390460137708333 "Time__Gyroscope___Y_SD"
29 "WALKING_DOWNSTAIRS" -0.311122615416667 "Time__Gyroscope___Z_SD"
29 "WALKING_DOWNSTAIRS" -0.122968108816667 "Time__Gyroscope__Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.26740979843125 "Time__Gyroscope__Magnitude__SD"
29 "WALKING_DOWNSTAIRS" -0.0743986469979167 "Time__Gyroscope_Jerk__X_Mean"
29 "WALKING_DOWNSTAIRS" -0.0671482305364583 "Time__Gyroscope_Jerk__Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.0359648430270833 "Time__Gyroscope_Jerk__Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.347807556958333 "Time__Gyroscope_Jerk__X_SD"
29 "WALKING_DOWNSTAIRS" -0.693469035833333 "Time__Gyroscope_Jerk__Y_SD"
29 "WALKING_DOWNSTAIRS" -0.379769406458333 "Time__Gyroscope_Jerk__Z_SD"
29 "WALKING_DOWNSTAIRS" -0.539174456458333 "Time__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.59705704875 "Time__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING_DOWNSTAIRS" 0.293140441083333 "Time_Body_Accelerometer___X_Mean"
29 "WALKING_DOWNSTAIRS" -0.01494121505625 "Time_Body_Accelerometer___Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.0981339984895833 "Time_Body_Accelerometer___Z_Mean"
29 "WALKING_DOWNSTAIRS" 0.167383602458333 "Time_Body_Accelerometer___X_SD"
29 "WALKING_DOWNSTAIRS" -0.12246346700625 "Time_Body_Accelerometer___Y_SD"
29 "WALKING_DOWNSTAIRS" -0.223177999879167 "Time_Body_Accelerometer___Z_SD"
29 "WALKING_DOWNSTAIRS" 0.103705165666667 "Time_Body_Accelerometer__Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" 0.1344811501875 "Time_Body_Accelerometer__Magnitude__SD"
29 "WALKING_DOWNSTAIRS" 0.0636871965479167 "Time_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING_DOWNSTAIRS" 0.000621016968750005 "Time_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.0140642983104167 "Time_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.023952574044375 "Time_Body_Accelerometer_Jerk__X_SD"
29 "WALKING_DOWNSTAIRS" -0.07734083835625 "Time_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING_DOWNSTAIRS" -0.478764185 "Time_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING_DOWNSTAIRS" -0.138637624454167 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.0307693372041667 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING_DOWNSTAIRS" 0.948486215 "Time_Gravity_Accelerometer___X_Mean"
29 "WALKING_DOWNSTAIRS" -0.0760962952291667 "Time_Gravity_Accelerometer___Y_Mean"
29 "WALKING_DOWNSTAIRS" 0.0919650454166667 "Time_Gravity_Accelerometer___Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.9417361925 "Time_Gravity_Accelerometer___X_SD"
29 "WALKING_DOWNSTAIRS" -0.91390306375 "Time_Gravity_Accelerometer___Y_SD"
29 "WALKING_DOWNSTAIRS" -0.869300904791667 "Time_Gravity_Accelerometer___Z_SD"
29 "WALKING_DOWNSTAIRS" 0.103705165666667 "Time_Gravity_Accelerometer__Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" 0.1344811501875 "Time_Gravity_Accelerometer__Magnitude__SD"
29 "WALKING_DOWNSTAIRS" -0.18941800145 "Freq__Gyroscope___X_Mean"
29 "WALKING_DOWNSTAIRS" -0.463125032083333 "Freq__Gyroscope___Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.199225894479167 "Freq__Gyroscope___Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.319123137947917 "Freq__Gyroscope___X_SD"
29 "WALKING_DOWNSTAIRS" -0.354872689583333 "Freq__Gyroscope___Y_SD"
29 "WALKING_DOWNSTAIRS" -0.416165845833333 "Freq__Gyroscope___Z_SD"
29 "WALKING_DOWNSTAIRS" -0.381459881875 "Freq__Gyroscope__Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.323024575098542 "Freq__Gyroscope__Magnitude__SD"
29 "WALKING_DOWNSTAIRS" -0.596578626041667 "Freq__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.626675982083333 "Freq__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING_DOWNSTAIRS" 0.110663200244167 "Freq_Body_Accelerometer___X_Mean"
29 "WALKING_DOWNSTAIRS" -0.02122937175 "Freq_Body_Accelerometer___Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.266692150208333 "Freq_Body_Accelerometer___Z_Mean"
29 "WALKING_DOWNSTAIRS" 0.187438624270833 "Freq_Body_Accelerometer___X_SD"
29 "WALKING_DOWNSTAIRS" -0.239349053641667 "Freq_Body_Accelerometer___Y_SD"
29 "WALKING_DOWNSTAIRS" -0.262073242045833 "Freq_Body_Accelerometer___Z_SD"
29 "WALKING_DOWNSTAIRS" 0.115973968158333 "Freq_Body_Accelerometer__Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.0330868111229167 "Freq_Body_Accelerometer__Magnitude__SD"
29 "WALKING_DOWNSTAIRS" -0.0382458213333333 "Freq_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING_DOWNSTAIRS" -0.0977850659541667 "Freq_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING_DOWNSTAIRS" -0.411173451875 "Freq_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING_DOWNSTAIRS" -0.0986379156229167 "Freq_Body_Accelerometer_Jerk__X_SD"
29 "WALKING_DOWNSTAIRS" -0.120381521220833 "Freq_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING_DOWNSTAIRS" -0.547320886875 "Freq_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING_DOWNSTAIRS" 0.000448896304791667 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING_DOWNSTAIRS" -0.0797714324854167 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING_UPSTAIRS" 0.0931989463020408 "Time__Gyroscope___X_Mean"
29 "WALKING_UPSTAIRS" -0.152328112210204 "Time__Gyroscope___Y_Mean"
29 "WALKING_UPSTAIRS" 0.0854318123467347 "Time__Gyroscope___Z_Mean"
29 "WALKING_UPSTAIRS" -0.323904731622449 "Time__Gyroscope___X_SD"
29 "WALKING_UPSTAIRS" 0.0461103045102041 "Time__Gyroscope___Y_SD"
29 "WALKING_UPSTAIRS" -0.37481514122449 "Time__Gyroscope___Z_SD"
29 "WALKING_UPSTAIRS" 0.0439627677608163 "Time__Gyroscope__Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.0800476153673469 "Time__Gyroscope__Magnitude__SD"
29 "WALKING_UPSTAIRS" -0.130429072653061 "Time__Gyroscope_Jerk__X_Mean"
29 "WALKING_UPSTAIRS" -0.0511035119816327 "Time__Gyroscope_Jerk__Y_Mean"
29 "WALKING_UPSTAIRS" -0.0680938780306122 "Time__Gyroscope_Jerk__Z_Mean"
29 "WALKING_UPSTAIRS" -0.474932606326531 "Time__Gyroscope_Jerk__X_SD"
29 "WALKING_UPSTAIRS" -0.73422519244898 "Time__Gyroscope_Jerk__Y_SD"
29 "WALKING_UPSTAIRS" -0.558417024081633 "Time__Gyroscope_Jerk__Z_SD"
29 "WALKING_UPSTAIRS" -0.617340803061225 "Time__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.712846318367347 "Time__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING_UPSTAIRS" 0.265423066877551 "Time_Body_Accelerometer___X_Mean"
29 "WALKING_UPSTAIRS" -0.0299465312326531 "Time_Body_Accelerometer___Y_Mean"
29 "WALKING_UPSTAIRS" -0.118000587840816 "Time_Body_Accelerometer___Z_Mean"
29 "WALKING_UPSTAIRS" -0.0867715569693878 "Time_Body_Accelerometer___X_SD"
29 "WALKING_UPSTAIRS" -0.122128287642857 "Time_Body_Accelerometer___Y_SD"
29 "WALKING_UPSTAIRS" 0.0995443502346939 "Time_Body_Accelerometer___Z_SD"
29 "WALKING_UPSTAIRS" 0.00834360271428571 "Time_Body_Accelerometer__Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.0414696051693878 "Time_Body_Accelerometer__Magnitude__SD"
29 "WALKING_UPSTAIRS" 0.106345193353878 "Time_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING_UPSTAIRS" -0.000689019191836735 "Time_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING_UPSTAIRS" -0.0290713871612245 "Time_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING_UPSTAIRS" -0.182365815065306 "Time_Body_Accelerometer_Jerk__X_SD"
29 "WALKING_UPSTAIRS" -0.388624195510204 "Time_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING_UPSTAIRS" -0.678763766530612 "Time_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING_UPSTAIRS" -0.344324833061224 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.254485176020408 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
29 "WALKING_UPSTAIRS" 0.929258953877551 "Time_Gravity_Accelerometer___X_Mean"
29 "WALKING_UPSTAIRS" -0.227120125306122 "Time_Gravity_Accelerometer___Y_Mean"
29 "WALKING_UPSTAIRS" 0.0443786011771429 "Time_Gravity_Accelerometer___Z_Mean"
29 "WALKING_UPSTAIRS" -0.954189013061225 "Time_Gravity_Accelerometer___X_SD"
29 "WALKING_UPSTAIRS" -0.923007798367347 "Time_Gravity_Accelerometer___Y_SD"
29 "WALKING_UPSTAIRS" -0.858849467142857 "Time_Gravity_Accelerometer___Z_SD"
29 "WALKING_UPSTAIRS" 0.00834360271428571 "Time_Gravity_Accelerometer__Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.0414696051693878 "Time_Gravity_Accelerometer__Magnitude__SD"
29 "WALKING_UPSTAIRS" -0.260519290404082 "Freq__Gyroscope___X_Mean"
29 "WALKING_UPSTAIRS" -0.39404534122449 "Freq__Gyroscope___Y_Mean"
29 "WALKING_UPSTAIRS" -0.34170013244898 "Freq__Gyroscope___Z_Mean"
29 "WALKING_UPSTAIRS" -0.350338205020408 "Freq__Gyroscope___X_SD"
29 "WALKING_UPSTAIRS" 0.234346783653061 "Freq__Gyroscope___Y_SD"
29 "WALKING_UPSTAIRS" -0.444153056530612 "Freq__Gyroscope___Z_SD"
29 "WALKING_UPSTAIRS" -0.357213897032653 "Freq__Gyroscope__Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.074331469755102 "Freq__Gyroscope__Magnitude__SD"
29 "WALKING_UPSTAIRS" -0.697454553061225 "Freq__Gyroscope_Jerk_Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.756464186122449 "Freq__Gyroscope_Jerk_Magnitude__SD"
29 "WALKING_UPSTAIRS" -0.109793480008163 "Freq_Body_Accelerometer___X_Mean"
29 "WALKING_UPSTAIRS" -0.196011503540816 "Freq_Body_Accelerometer___Y_Mean"
29 "WALKING_UPSTAIRS" -0.320487882857143 "Freq_Body_Accelerometer___Z_Mean"
29 "WALKING_UPSTAIRS" -0.0790625306306122 "Freq_Body_Accelerometer___X_SD"
29 "WALKING_UPSTAIRS" -0.141258066657755 "Freq_Body_Accelerometer___Y_SD"
29 "WALKING_UPSTAIRS" 0.203057836877551 "Freq_Body_Accelerometer___Z_SD"
29 "WALKING_UPSTAIRS" -0.108306402963265 "Freq_Body_Accelerometer__Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.155993755897959 "Freq_Body_Accelerometer__Magnitude__SD"
29 "WALKING_UPSTAIRS" -0.225067771046939 "Freq_Body_Accelerometer_Jerk__X_Mean"
29 "WALKING_UPSTAIRS" -0.408886605510204 "Freq_Body_Accelerometer_Jerk__Y_Mean"
29 "WALKING_UPSTAIRS" -0.646198587755102 "Freq_Body_Accelerometer_Jerk__Z_Mean"
29 "WALKING_UPSTAIRS" -0.211385397877551 "Freq_Body_Accelerometer_Jerk__X_SD"
29 "WALKING_UPSTAIRS" -0.408648946938776 "Freq_Body_Accelerometer_Jerk__Y_SD"
29 "WALKING_UPSTAIRS" -0.710116591836735 "Freq_Body_Accelerometer_Jerk__Z_SD"
29 "WALKING_UPSTAIRS" -0.239108046693878 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
29 "WALKING_UPSTAIRS" -0.280583556530612 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
30 "LAYING" -0.0267812218571429 "Time__Gyroscope___X_Mean"
30 "LAYING" -0.0761476351714286 "Time__Gyroscope___Y_Mean"
30 "LAYING" 0.0938472163142857 "Time__Gyroscope___Z_Mean"
30 "LAYING" -0.973662822428571 "Time__Gyroscope___X_SD"
30 "LAYING" -0.966041673 "Time__Gyroscope___Y_SD"
30 "LAYING" -0.968889156142857 "Time__Gyroscope___Z_SD"
30 "LAYING" -0.962284921142857 "Time__Gyroscope__Magnitude__Mean"
30 "LAYING" -0.951264441 "Time__Gyroscope__Magnitude__SD"
30 "LAYING" -0.102277358585714 "Time__Gyroscope_Jerk__X_Mean"
30 "LAYING" -0.0384875867528571 "Time__Gyroscope_Jerk__Y_Mean"
30 "LAYING" -0.0595736770285714 "Time__Gyroscope_Jerk__Z_Mean"
30 "LAYING" -0.983775833714286 "Time__Gyroscope_Jerk__X_SD"
30 "LAYING" -0.980357062142857 "Time__Gyroscope_Jerk__Y_SD"
30 "LAYING" -0.980768874571429 "Time__Gyroscope_Jerk__Z_SD"
30 "LAYING" -0.985086413428572 "Time__Gyroscope_Jerk_Magnitude__Mean"
30 "LAYING" -0.976177142571429 "Time__Gyroscope_Jerk_Magnitude__SD"
30 "LAYING" 0.281033900571429 "Time_Body_Accelerometer___X_Mean"
30 "LAYING" -0.0194494098614286 "Time_Body_Accelerometer___Y_Mean"
30 "LAYING" -0.1036581505 "Time_Body_Accelerometer___Z_Mean"
30 "LAYING" -0.976362515428571 "Time_Body_Accelerometer___X_SD"
30 "LAYING" -0.954201823857143 "Time_Body_Accelerometer___Y_SD"
30 "LAYING" -0.967044236428572 "Time_Body_Accelerometer___Z_SD"
30 "LAYING" -0.969829984285714 "Time_Body_Accelerometer__Magnitude__Mean"
30 "LAYING" -0.960167907285714 "Time_Body_Accelerometer__Magnitude__SD"
30 "LAYING" 0.0752196666428571 "Time_Body_Accelerometer_Jerk__X_Mean"
30 "LAYING" 0.0107680190087143 "Time_Body_Accelerometer_Jerk__Y_Mean"
30 "LAYING" -0.000374189681428571 "Time_Body_Accelerometer_Jerk__Z_Mean"
30 "LAYING" -0.977463775571428 "Time_Body_Accelerometer_Jerk__X_SD"
30 "LAYING" -0.971049778142857 "Time_Body_Accelerometer_Jerk__Y_SD"
30 "LAYING" -0.979517896142857 "Time_Body_Accelerometer_Jerk__Z_SD"
30 "LAYING" -0.97923282 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
30 "LAYING" -0.969642290285714 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
30 "LAYING" -0.344737755285714 "Time_Gravity_Accelerometer___X_Mean"
30 "LAYING" 0.732661247714286 "Time_Gravity_Accelerometer___Y_Mean"
30 "LAYING" 0.681459210714286 "Time_Gravity_Accelerometer___Z_Mean"
30 "LAYING" -0.979563942714286 "Time_Gravity_Accelerometer___X_SD"
30 "LAYING" -0.988930714857143 "Time_Gravity_Accelerometer___Y_SD"
30 "LAYING" -0.983274524857143 "Time_Gravity_Accelerometer___Z_SD"
30 "LAYING" -0.969829984285714 "Time_Gravity_Accelerometer__Magnitude__Mean"
30 "LAYING" -0.960167907285714 "Time_Gravity_Accelerometer__Magnitude__SD"
30 "LAYING" -0.971789052714286 "Freq__Gyroscope___X_Mean"
30 "LAYING" -0.968170332428571 "Freq__Gyroscope___Y_Mean"
30 "LAYING" -0.967577361142857 "Freq__Gyroscope___Z_Mean"
30 "LAYING" -0.974488400714286 "Freq__Gyroscope___X_SD"
30 "LAYING" -0.965134152428571 "Freq__Gyroscope___Y_SD"
30 "LAYING" -0.972199238 "Freq__Gyroscope___Z_SD"
30 "LAYING" -0.962001199 "Freq__Gyroscope__Magnitude__Mean"
30 "LAYING" -0.952644449285714 "Freq__Gyroscope__Magnitude__SD"
30 "LAYING" -0.977821335571429 "Freq__Gyroscope_Jerk_Magnitude__Mean"
30 "LAYING" -0.975481548714286 "Freq__Gyroscope_Jerk_Magnitude__SD"
30 "LAYING" -0.974789999285714 "Freq_Body_Accelerometer___X_Mean"
30 "LAYING" -0.959974274571429 "Freq_Body_Accelerometer___Y_Mean"
30 "LAYING" -0.970321991714286 "Freq_Body_Accelerometer___Z_Mean"
30 "LAYING" -0.977045260571428 "Freq_Body_Accelerometer___X_SD"
30 "LAYING" -0.9535584 "Freq_Body_Accelerometer___Y_SD"
30 "LAYING" -0.967188198571428 "Freq_Body_Accelerometer___Z_SD"
30 "LAYING" -0.962840820428571 "Freq_Body_Accelerometer__Magnitude__Mean"
30 "LAYING" -0.964051810714286 "Freq_Body_Accelerometer__Magnitude__SD"
30 "LAYING" -0.976887901571429 "Freq_Body_Accelerometer_Jerk__X_Mean"
